step,loss,loss_recon,lr_model
59300,0.15945,0.0,2.08e-06
59320,0.15253,0.0,2.08e-06
59340,0.14429,0.0,2.08e-06
59360,0.1521,0.0,2.07e-06
59380,0.13546,0.0,2.07e-06
59400,0.13553,0.0,2.07e-06
59420,0.15362,0.0,2.07e-06
59440,0.14381,0.0,2.07e-06
59460,0.15984,0.0,2.07e-06
59480,0.15185,0.0,2.07e-06
59500,0.14826,0.0,2.07e-06
59520,0.15262,0.0,2.07e-06
59540,0.14788,0.0,2.07e-06
59560,0.16029,0.0,2.07e-06
59580,0.1628,0.0,2.07e-06
59600,0.16333,0.0,2.07e-06
59620,0.15588,0.0,2.07e-06
59640,0.15708,0.0,2.07e-06
59660,0.16923,0.0,2.07e-06
59680,0.15617,0.0,2.06e-06
59700,0.16266,0.0,2.06e-06
59720,0.15696,0.0,2.06e-06
59740,0.14452,0.0,2.06e-06
59760,0.15874,0.0,2.06e-06
59780,0.15164,0.0,2.06e-06
59800,0.1526,0.0,2.06e-06
59820,0.16667,0.0,2.06e-06
59840,0.1541,0.0,2.06e-06
59860,0.16322,0.0,2.06e-06
59880,0.17027,0.0,2.06e-06
59900,0.15898,0.0,2.06e-06
59920,0.16047,0.0,2.06e-06
59940,0.15223,0.0,2.06e-06
59960,0.15162,0.0,2.06e-06
59980,0.15298,0.0,2.06e-06
60000,0.1495,0.0,2.06e-06
60020,0.16269,0.0,2.05e-06
60040,0.15359,0.0,2.05e-06
60060,0.14925,0.0,2.05e-06
60080,0.17998,0.0,2.05e-06
60100,0.1653,0.0,2.05e-06
60120,0.15963,0.0,2.05e-06
60140,0.15582,0.0,2.05e-06
60160,0.15318,0.0,2.05e-06
60180,0.14953,0.0,2.05e-06
60200,0.15179,0.0,2.05e-06
60220,0.16139,0.0,2.05e-06
60240,0.16535,0.0,2.05e-06
60260,0.15774,0.0,2.05e-06
60280,0.15109,0.0,2.05e-06
60300,0.14651,0.0,2.05e-06
60320,0.15823,0.0,2.05e-06
60340,0.18125,0.0,2.04e-06
60360,0.14733,0.0,2.04e-06
60380,0.15361,0.0,2.04e-06
60400,0.1575,0.0,2.04e-06
60420,0.15636,0.0,2.04e-06
60440,0.14687,0.0,2.04e-06
60460,0.1468,0.0,2.04e-06
60480,0.14289,0.0,2.04e-06
60500,0.13854,0.0,2.04e-06
60520,0.13656,0.0,2.04e-06
60540,0.15532,0.0,2.04e-06
60560,0.16401,0.0,2.04e-06
60580,0.14937,0.0,2.04e-06
60600,0.16916,0.0,2.04e-06
60620,0.15974,0.0,2.04e-06
60640,0.15383,0.0,2.04e-06
60660,0.15027,0.0,2.04e-06
60680,0.14709,0.0,2.03e-06
60700,0.15176,0.0,2.03e-06
60720,0.14183,0.0,2.03e-06
60740,0.1486,0.0,2.03e-06
60760,0.14961,0.0,2.03e-06
60780,0.1601,0.0,2.03e-06
60800,0.18112,0.0,2.03e-06
60820,0.15235,0.0,2.03e-06
60840,0.14452,0.0,2.03e-06
60860,0.16269,0.0,2.03e-06
60880,0.16545,0.0,2.03e-06
60900,0.15069,0.0,2.03e-06
60920,0.16331,0.0,2.03e-06
60940,0.16729,0.0,2.03e-06
60960,0.16418,0.0,2.03e-06
60980,0.17019,0.0,2.03e-06
61000,0.17767,0.0,2.02e-06
61020,0.15828,0.0,2.02e-06
61040,0.16757,0.0,2.02e-06
61060,0.1535,0.0,2.02e-06
61080,0.15498,0.0,2.02e-06
61100,0.14409,0.0,2.02e-06
61120,0.15339,0.0,2.02e-06
61140,0.14327,0.0,2.02e-06
61160,0.15862,0.0,2.02e-06
61180,0.14276,0.0,2.02e-06
61200,0.15746,0.0,2.02e-06
61220,0.1574,0.0,2.02e-06
61240,0.15783,0.0,2.02e-06
61260,0.15852,0.0,2.02e-06
61280,0.18042,0.0,2.02e-06
61300,0.15539,0.0,2.02e-06
61320,0.1599,0.0,2.02e-06
61340,0.14632,0.0,2.01e-06
61360,0.16098,0.0,2.01e-06
61380,0.17378,0.0,2.01e-06
61400,0.16505,0.0,2.01e-06
61420,0.14619,0.0,2.01e-06
61440,0.15701,0.0,2.01e-06
61460,0.16398,0.0,2.01e-06
61480,0.15131,0.0,2.01e-06
61500,0.16141,0.0,2.01e-06
61520,0.16827,0.0,2.01e-06
61540,0.15934,0.0,2.01e-06
61560,0.15058,0.0,2.01e-06
61580,0.15098,0.0,2.01e-06
61600,0.15213,0.0,2.01e-06
61620,0.15345,0.0,2.01e-06
61640,0.15741,0.0,2.01e-06
61660,0.16277,0.0,2e-06
61680,0.15533,0.0,2e-06
61700,0.15226,0.0,2e-06
61720,0.15555,0.0,2e-06
61740,0.15532,0.0,2e-06
61760,0.14708,0.0,2e-06
61780,0.14921,0.0,2e-06
61800,0.15684,0.0,2e-06
61820,0.1597,0.0,2e-06
61840,0.16866,0.0,2e-06
61860,0.15846,0.0,2e-06
61880,0.16484,0.0,2e-06
61900,0.15716,0.0,2e-06
61920,0.15633,0.0,2e-06
61940,0.16383,0.0,2e-06
61960,0.14946,0.0,2e-06
61980,0.13822,0.0,1.99e-06
62000,0.13764,0.0,1.99e-06
62020,0.13327,0.0,1.99e-06
62040,0.14712,0.0,1.99e-06
62060,0.14901,0.0,1.99e-06
62080,0.15903,0.0,1.99e-06
62100,0.15402,0.0,1.99e-06
62120,0.16218,0.0,1.99e-06
62140,0.14326,0.0,1.99e-06
62160,0.16364,0.0,1.99e-06
62180,0.16271,0.0,1.99e-06
62200,0.1399,0.0,1.99e-06
62220,0.15504,0.0,1.99e-06
62240,0.13851,0.0,1.99e-06
62260,0.15784,0.0,1.99e-06
62280,0.16242,0.0,1.99e-06
62300,0.16497,0.0,1.99e-06
62320,0.15287,0.0,1.98e-06
62340,0.15517,0.0,1.98e-06
62360,0.14488,0.0,1.98e-06
62380,0.161,0.0,1.98e-06
62400,0.15613,0.0,1.98e-06
62420,0.15299,0.0,1.98e-06
62440,0.15897,0.0,1.98e-06
62460,0.16071,0.0,1.98e-06
62480,0.17461,0.0,1.98e-06
62500,0.16932,0.0,1.98e-06
62520,0.15249,0.0,1.98e-06
62540,0.16098,0.0,1.98e-06
62560,0.15852,0.0,1.98e-06
62580,0.15702,0.0,1.98e-06
62600,0.15492,0.0,1.98e-06
62620,0.15632,0.0,1.98e-06
62640,0.17107,0.0,1.97e-06
62660,0.16112,0.0,1.97e-06
62680,0.14072,0.0,1.97e-06
62700,0.166,0.0,1.97e-06
62720,0.14375,0.0,1.97e-06
62740,0.14581,0.0,1.97e-06
62760,0.14964,0.0,1.97e-06
62780,0.13687,0.0,1.97e-06
62800,0.14265,0.0,1.97e-06
62820,0.13674,0.0,1.97e-06
62840,0.14034,0.0,1.97e-06
62860,0.16772,0.0,1.97e-06
62880,0.16481,0.0,1.97e-06
62900,0.14872,0.0,1.97e-06
62920,0.15646,0.0,1.97e-06
62940,0.16144,0.0,1.97e-06
62960,0.1556,0.0,1.96e-06
62980,0.14888,0.0,1.96e-06
63000,0.17115,0.0,1.96e-06
63020,0.1587,0.0,1.96e-06
63040,0.155,0.0,1.96e-06
63060,0.16755,0.0,1.96e-06
63080,0.17535,0.0,1.96e-06
63100,0.16082,0.0,1.96e-06
63120,0.15776,0.0,1.96e-06
63140,0.15978,0.0,1.96e-06
63160,0.15256,0.0,1.96e-06
63180,0.17944,0.0,1.96e-06
63200,0.15548,0.0,1.96e-06
63220,0.15996,0.0,1.96e-06
63240,0.15171,0.0,1.96e-06
63260,0.15013,0.0,1.96e-06
63280,0.15792,0.0,1.95e-06
63300,0.14805,0.0,1.95e-06
63320,0.15205,0.0,1.95e-06
63340,0.16601,0.0,1.95e-06
63360,0.15919,0.0,1.95e-06
63380,0.16299,0.0,1.95e-06
63400,0.15496,0.0,1.95e-06
63420,0.15149,0.0,1.95e-06
63440,0.15261,0.0,1.95e-06
63460,0.14751,0.0,1.95e-06
63480,0.16396,0.0,1.95e-06
63500,0.1551,0.0,1.95e-06
63520,0.1535,0.0,1.95e-06
63540,0.1532,0.0,1.95e-06
63560,0.1592,0.0,1.95e-06
63580,0.15463,0.0,1.95e-06
63600,0.15067,0.0,1.94e-06
63620,0.15203,0.0,1.94e-06
63640,0.15335,0.0,1.94e-06
63660,0.16767,0.0,1.94e-06
63680,0.17819,0.0,1.94e-06
63700,0.1677,0.0,1.94e-06
63720,0.16225,0.0,1.94e-06
63740,0.15487,0.0,1.94e-06
63760,0.14076,0.0,1.94e-06
63780,0.162,0.0,1.94e-06
63800,0.14174,0.0,1.94e-06
63820,0.1558,0.0,1.94e-06
63840,0.16985,0.0,1.94e-06
63860,0.15092,0.0,1.94e-06
63880,0.15204,0.0,1.94e-06
63900,0.16231,0.0,1.94e-06
63920,0.16181,0.0,1.93e-06
63940,0.16516,0.0,1.93e-06
63960,0.13408,0.0,1.93e-06
63980,0.15813,0.0,1.93e-06
64000,0.1542,0.0,1.93e-06
64020,0.15867,0.0,1.93e-06
64040,0.15175,0.0,1.93e-06
64060,0.16886,0.0,1.93e-06
64080,0.14626,0.0,1.93e-06
64100,0.16651,0.0,1.93e-06
64120,0.15988,0.0,1.93e-06
64140,0.15269,0.0,1.93e-06
64160,0.15227,0.0,1.93e-06
64180,0.16308,0.0,1.93e-06
64200,0.15556,0.0,1.93e-06
64220,0.16018,0.0,1.93e-06
64240,0.1635,0.0,1.93e-06
64260,0.16603,0.0,1.92e-06
64280,0.1569,0.0,1.92e-06
64300,0.16598,0.0,1.92e-06
64320,0.15015,0.0,1.92e-06
64340,0.18139,0.0,1.92e-06
64360,0.15634,0.0,1.92e-06
64380,0.17101,0.0,1.92e-06
64400,0.16576,0.0,1.92e-06
64420,0.17,0.0,1.92e-06
64440,0.16398,0.0,1.92e-06
64460,0.16065,0.0,1.92e-06
64480,0.16324,0.0,1.92e-06
64500,0.16481,0.0,1.92e-06
64520,0.16347,0.0,1.92e-06
64540,0.16047,0.0,1.92e-06
64560,0.14589,0.0,1.92e-06
64580,0.16803,0.0,1.91e-06
64600,0.17422,0.0,1.91e-06
64620,0.16811,0.0,1.91e-06
64640,0.16449,0.0,1.91e-06
64660,0.15502,0.0,1.91e-06
64680,0.16428,0.0,1.91e-06
64700,0.14846,0.0,1.91e-06
64720,0.1507,0.0,1.91e-06
64740,0.16422,0.0,1.91e-06
64760,0.17177,0.0,1.91e-06
64780,0.15965,0.0,1.91e-06
64800,0.15854,0.0,1.91e-06
64820,0.16389,0.0,1.91e-06
64840,0.17307,0.0,1.91e-06
64860,0.16443,0.0,1.91e-06
64880,0.16459,0.0,1.91e-06
64900,0.15534,0.0,1.9e-06
64920,0.15404,0.0,1.9e-06
64940,0.16502,0.0,1.9e-06
64960,0.1719,0.0,1.9e-06
64980,0.16341,0.0,1.9e-06
65000,0.15901,0.0,1.9e-06
65020,0.15618,0.0,1.9e-06
65040,0.16617,0.0,1.9e-06
65060,0.15714,0.0,1.9e-06
65080,0.14781,0.0,1.9e-06
65100,0.15237,0.0,1.9e-06
65120,0.14962,0.0,1.9e-06
65140,0.14992,0.0,1.9e-06
65160,0.13077,0.0,1.9e-06
65180,0.15198,0.0,1.9e-06
65200,0.16647,0.0,1.89e-06
65220,0.15086,0.0,1.89e-06
65240,0.163,0.0,1.89e-06
65260,0.17043,0.0,1.89e-06
65280,0.16235,0.0,1.89e-06
65300,0.16003,0.0,1.89e-06
65320,0.17285,0.0,1.89e-06
65340,0.16741,0.0,1.89e-06
65360,0.17148,0.0,1.89e-06
65380,0.14689,0.0,1.89e-06
65400,0.13888,0.0,1.89e-06
65420,0.14712,0.0,1.89e-06
65440,0.15417,0.0,1.89e-06
65460,0.14498,0.0,1.89e-06
65480,0.15922,0.0,1.89e-06
65500,0.15013,0.0,1.89e-06
65520,0.14517,0.0,1.88e-06
65540,0.1639,0.0,1.88e-06
65560,0.1737,0.0,1.88e-06
65580,0.16406,0.0,1.88e-06
65600,0.1483,0.0,1.88e-06
65620,0.15563,0.0,1.88e-06
65640,0.16373,0.0,1.88e-06
65660,0.17392,0.0,1.88e-06
65680,0.17182,0.0,1.88e-06
65700,0.1638,0.0,1.88e-06
65720,0.16297,0.0,1.88e-06
65740,0.16724,0.0,1.88e-06
65760,0.1611,0.0,1.88e-06
65780,0.16644,0.0,1.88e-06
65800,0.1775,0.0,1.88e-06
65820,0.17532,0.0,1.88e-06
65840,0.15858,0.0,1.87e-06
65860,0.16253,0.0,1.87e-06
65880,0.16218,0.0,1.87e-06
65900,0.16775,0.0,1.87e-06
65920,0.1575,0.0,1.87e-06
65940,0.16318,0.0,1.87e-06
65960,0.15535,0.0,1.87e-06
65980,0.16326,0.0,1.87e-06
66000,0.16063,0.0,1.87e-06
66020,0.16069,0.0,1.87e-06
66040,0.15639,0.0,1.87e-06
66060,0.15086,0.0,1.87e-06
66080,0.16298,0.0,1.87e-06
66100,0.14078,0.0,1.87e-06
66120,0.14576,0.0,1.87e-06
66140,0.16628,0.0,1.87e-06
66160,0.1601,0.0,1.86e-06
66180,0.14612,0.0,1.86e-06
66200,0.15053,0.0,1.86e-06
66220,0.15822,0.0,1.86e-06
66240,0.16118,0.0,1.86e-06
66260,0.14583,0.0,1.86e-06
66280,0.17158,0.0,1.86e-06
66300,0.17006,0.0,1.86e-06
66320,0.15819,0.0,1.86e-06
66340,0.16149,0.0,1.86e-06
66360,0.16747,0.0,1.86e-06
66380,0.14567,0.0,1.86e-06
66400,0.13988,0.0,1.86e-06
66420,0.16249,0.0,1.86e-06
66440,0.14731,0.0,1.86e-06
66460,0.15094,0.0,1.86e-06
66480,0.15279,0.0,1.85e-06
66500,0.16095,0.0,1.85e-06
66520,0.14792,0.0,1.85e-06
66540,0.14903,0.0,1.85e-06
66560,0.16468,0.0,1.85e-06
66580,0.15421,0.0,1.85e-06
66600,0.15073,0.0,1.85e-06
66620,0.14505,0.0,1.85e-06
66640,0.1528,0.0,1.85e-06
66660,0.14975,0.0,1.85e-06
66680,0.1539,0.0,1.85e-06
66700,0.14761,0.0,1.85e-06
66720,0.15226,0.0,1.85e-06
66740,0.15267,0.0,1.85e-06
66760,0.16384,0.0,1.85e-06
66780,0.16087,0.0,1.85e-06
66800,0.16246,0.0,1.84e-06
66820,0.16509,0.0,1.84e-06
66840,0.17587,0.0,1.84e-06
66860,0.15933,0.0,1.84e-06
66880,0.15178,0.0,1.84e-06
66900,0.17271,0.0,1.84e-06
66920,0.15627,0.0,1.84e-06
66940,0.15253,0.0,1.84e-06
66960,0.14565,0.0,1.84e-06
66980,0.1399,0.0,1.84e-06
67000,0.14275,0.0,1.84e-06
67020,0.1683,0.0,1.84e-06
67040,0.15904,0.0,1.84e-06
67060,0.15884,0.0,1.84e-06
67080,0.15572,0.0,1.84e-06
67100,0.16515,0.0,1.84e-06
67120,0.14666,0.0,1.83e-06
67140,0.14096,0.0,1.83e-06
67160,0.15136,0.0,1.83e-06
67180,0.15626,0.0,1.83e-06
67200,0.15339,0.0,1.83e-06
67220,0.12345,0.0,1.83e-06
67240,0.15921,0.0,1.83e-06
67260,0.14626,0.0,1.83e-06
67280,0.14414,0.0,1.83e-06
67300,0.1566,0.0,1.83e-06
67320,0.16054,0.0,1.83e-06
67340,0.15228,0.0,1.83e-06
67360,0.15031,0.0,1.83e-06
67380,0.16772,0.0,1.83e-06
67400,0.15108,0.0,1.83e-06
67420,0.14789,0.0,1.82e-06
67440,0.1425,0.0,1.82e-06
67460,0.16994,0.0,1.82e-06
67480,0.16434,0.0,1.82e-06
67500,0.15239,0.0,1.82e-06
67520,0.15037,0.0,1.82e-06
67540,0.14931,0.0,1.82e-06
67560,0.17261,0.0,1.82e-06
67580,0.17485,0.0,1.82e-06
67600,0.17566,0.0,1.82e-06
67620,0.178,0.0,1.82e-06
67640,0.14762,0.0,1.82e-06
67660,0.14737,0.0,1.82e-06
67680,0.16097,0.0,1.82e-06
67700,0.14713,0.0,1.82e-06
67720,0.14746,0.0,1.82e-06
67740,0.15727,0.0,1.81e-06
67760,0.15395,0.0,1.81e-06
67780,0.14312,0.0,1.81e-06
67800,0.13811,0.0,1.81e-06
67820,0.15602,0.0,1.81e-06
67840,0.15774,0.0,1.81e-06
67860,0.15042,0.0,1.81e-06
67880,0.16,0.0,1.81e-06
67900,0.16291,0.0,1.81e-06
67920,0.15287,0.0,1.81e-06
67940,0.17374,0.0,1.81e-06
67960,0.17651,0.0,1.81e-06
67980,0.15668,0.0,1.81e-06
68000,0.16014,0.0,1.81e-06
68020,0.16817,0.0,1.81e-06
68040,0.17991,0.0,1.81e-06
68060,0.16479,0.0,1.8e-06
68080,0.15183,0.0,1.8e-06
68100,0.15932,0.0,1.8e-06
68120,0.15044,0.0,1.8e-06
68140,0.1595,0.0,1.8e-06
68160,0.15669,0.0,1.8e-06
68180,0.15406,0.0,1.8e-06
68200,0.15092,0.0,1.8e-06
68220,0.13759,0.0,1.8e-06
68240,0.15594,0.0,1.8e-06
68260,0.15242,0.0,1.8e-06
68280,0.15942,0.0,1.8e-06
68300,0.15391,0.0,1.8e-06
68320,0.1554,0.0,1.8e-06
68340,0.14267,0.0,1.8e-06
68360,0.14654,0.0,1.8e-06
68380,0.16676,0.0,1.79e-06
68400,0.15132,0.0,1.79e-06
68420,0.14951,0.0,1.79e-06
68440,0.14792,0.0,1.79e-06
68460,0.14115,0.0,1.79e-06
68480,0.16389,0.0,1.79e-06
68500,0.16745,0.0,1.79e-06
68520,0.15376,0.0,1.79e-06
68540,0.13758,0.0,1.79e-06
68560,0.15524,0.0,1.79e-06
68580,0.15596,0.0,1.79e-06
68600,0.15764,0.0,1.79e-06
68620,0.15433,0.0,1.79e-06
68640,0.1653,0.0,1.79e-06
68660,0.17847,0.0,1.79e-06
68680,0.17011,0.0,1.78e-06
68700,0.15866,0.0,1.78e-06
68720,0.15641,0.0,1.78e-06
68740,0.15797,0.0,1.78e-06
68760,0.14636,0.0,1.78e-06
68780,0.15181,0.0,1.78e-06
68800,0.15723,0.0,1.78e-06
68820,0.1612,0.0,1.78e-06
68840,0.16193,0.0,1.78e-06
68860,0.16342,0.0,1.78e-06
68880,0.15809,0.0,1.78e-06
68900,0.15702,0.0,1.78e-06
68920,0.149,0.0,1.78e-06
68940,0.16324,0.0,1.78e-06
68960,0.14725,0.0,1.78e-06
68980,0.17036,0.0,1.78e-06
69000,0.15443,0.0,1.77e-06
69020,0.15816,0.0,1.77e-06
69040,0.14793,0.0,1.77e-06
69060,0.15646,0.0,1.77e-06
69080,0.16382,0.0,1.77e-06
69100,0.1627,0.0,1.77e-06
69120,0.16033,0.0,1.77e-06
69140,0.14882,0.0,1.77e-06
69160,0.14829,0.0,1.77e-06
69180,0.16368,0.0,1.77e-06
69200,0.15694,0.0,1.77e-06
69220,0.15919,0.0,1.77e-06
69240,0.14419,0.0,1.77e-06
69260,0.15818,0.0,1.77e-06
69280,0.15551,0.0,1.77e-06
69300,0.17691,0.0,1.77e-06
69320,0.15594,0.0,1.76e-06
69340,0.16066,0.0,1.76e-06
69360,0.16807,0.0,1.76e-06
69380,0.15385,0.0,1.76e-06
69400,0.16539,0.0,1.76e-06
69420,0.16769,0.0,1.76e-06
69440,0.15793,0.0,1.76e-06
69460,0.16898,0.0,1.76e-06
69480,0.15611,0.0,1.76e-06
69500,0.1588,0.0,1.76e-06
69520,0.15692,0.0,1.76e-06
69540,0.16139,0.0,1.76e-06
69560,0.14869,0.0,1.76e-06
69580,0.16328,0.0,1.76e-06
69600,0.16322,0.0,1.76e-06
69620,0.16625,0.0,1.75e-06
69640,0.15796,0.0,1.75e-06
69660,0.13988,0.0,1.75e-06
69680,0.14282,0.0,1.75e-06
69700,0.1457,0.0,1.75e-06
69720,0.15479,0.0,1.75e-06
69740,0.15451,0.0,1.75e-06
69760,0.16294,0.0,1.75e-06
69780,0.15813,0.0,1.75e-06
69800,0.1485,0.0,1.75e-06
69820,0.15716,0.0,1.75e-06
69840,0.15653,0.0,1.75e-06
69860,0.16895,0.0,1.75e-06
69880,0.15419,0.0,1.75e-06
69900,0.15072,0.0,1.75e-06
69920,0.14823,0.0,1.75e-06
69940,0.14973,0.0,1.74e-06
69960,0.15153,0.0,1.74e-06
69980,0.15051,0.0,1.74e-06
70000,0.14933,0.0,1.74e-06
70020,0.14928,0.0,1.74e-06
70040,0.1444,0.0,1.74e-06
70060,0.16172,0.0,1.74e-06
70080,0.16071,0.0,1.74e-06
70100,0.16496,0.0,1.74e-06
70120,0.16886,0.0,1.74e-06
70140,0.14928,0.0,1.74e-06
70160,0.14987,0.0,1.74e-06
70180,0.15295,0.0,1.74e-06
70200,0.16474,0.0,1.74e-06
70220,0.14589,0.0,1.74e-06
70240,0.15288,0.0,1.73e-06
70260,0.16065,0.0,1.73e-06
70280,0.16867,0.0,1.73e-06
70300,0.15742,0.0,1.73e-06
70320,0.16901,0.0,1.73e-06
70340,0.1509,0.0,1.73e-06
70360,0.14955,0.0,1.73e-06
70380,0.16132,0.0,1.73e-06
70400,0.15843,0.0,1.73e-06
70420,0.15559,0.0,1.73e-06
70440,0.15862,0.0,1.73e-06
70460,0.15241,0.0,1.73e-06
70480,0.15103,0.0,1.73e-06
70500,0.15029,0.0,1.73e-06
70520,0.15466,0.0,1.73e-06
70540,0.15544,0.0,1.73e-06
70560,0.15174,0.0,1.72e-06
70580,0.16687,0.0,1.72e-06
70600,0.16719,0.0,1.72e-06
70620,0.14351,0.0,1.72e-06
70640,0.15813,0.0,1.72e-06
70660,0.17061,0.0,1.72e-06
70680,0.16401,0.0,1.72e-06
70700,0.15967,0.0,1.72e-06
70720,0.16422,0.0,1.72e-06
70740,0.15456,0.0,1.72e-06
70760,0.16034,0.0,1.72e-06
70780,0.15508,0.0,1.72e-06
70800,0.14393,0.0,1.72e-06
70820,0.14953,0.0,1.72e-06
70840,0.13921,0.0,1.72e-06
70860,0.16013,0.0,1.72e-06
70880,0.16034,0.0,1.71e-06
70900,0.15994,0.0,1.71e-06
70920,0.16187,0.0,1.71e-06
70940,0.15928,0.0,1.71e-06
70960,0.15369,0.0,1.71e-06
70980,0.16822,0.0,1.71e-06
71000,0.16039,0.0,1.71e-06
71020,0.16142,0.0,1.71e-06
71040,0.15681,0.0,1.71e-06
71060,0.1587,0.0,1.71e-06
71080,0.14248,0.0,1.71e-06
71100,0.1607,0.0,1.71e-06
71120,0.16145,0.0,1.71e-06
71140,0.15708,0.0,1.71e-06
71160,0.16618,0.0,1.71e-06
71180,0.16079,0.0,1.7e-06
71200,0.14237,0.0,1.7e-06
71220,0.14916,0.0,1.7e-06
71240,0.16803,0.0,1.7e-06
71260,0.16493,0.0,1.7e-06
71280,0.16414,0.0,1.7e-06
71300,0.16131,0.0,1.7e-06
71320,0.17248,0.0,1.7e-06
71340,0.16974,0.0,1.7e-06
71360,0.15244,0.0,1.7e-06
71380,0.15822,0.0,1.7e-06
71400,0.15446,0.0,1.7e-06
71420,0.15522,0.0,1.7e-06
71440,0.1623,0.0,1.7e-06
71460,0.16188,0.0,1.7e-06
71480,0.15565,0.0,1.7e-06
71500,0.14025,0.0,1.69e-06
71520,0.15881,0.0,1.69e-06
71540,0.16608,0.0,1.69e-06
71560,0.16797,0.0,1.69e-06
71580,0.16203,0.0,1.69e-06
71600,0.15491,0.0,1.69e-06
71620,0.15143,0.0,1.69e-06
71640,0.16431,0.0,1.69e-06
71660,0.16753,0.0,1.69e-06
71680,0.16217,0.0,1.69e-06
71700,0.16153,0.0,1.69e-06
71720,0.14854,0.0,1.69e-06
71740,0.15645,0.0,1.69e-06
71760,0.14364,0.0,1.69e-06
71780,0.15467,0.0,1.69e-06
71800,0.16906,0.0,1.68e-06
71820,0.15259,0.0,1.68e-06
71840,0.16186,0.0,1.68e-06
71860,0.16406,0.0,1.68e-06
71880,0.14289,0.0,1.68e-06
71900,0.16125,0.0,1.68e-06
71920,0.1679,0.0,1.68e-06
71940,0.1522,0.0,1.68e-06
71960,0.15088,0.0,1.68e-06
71980,0.15899,0.0,1.68e-06
72000,0.16334,0.0,1.68e-06
72020,0.14915,0.0,1.68e-06
72040,0.15649,0.0,1.68e-06
72060,0.15693,0.0,1.68e-06
72080,0.15575,0.0,1.68e-06
72100,0.14731,0.0,1.68e-06
72120,0.14397,0.0,1.67e-06
72140,0.15462,0.0,1.67e-06
72160,0.1777,0.0,1.67e-06
72180,0.15544,0.0,1.67e-06
72200,0.15749,0.0,1.67e-06
72220,0.14885,0.0,1.67e-06
72240,0.15953,0.0,1.67e-06
72260,0.1726,0.0,1.67e-06
72280,0.15767,0.0,1.67e-06
72300,0.16651,0.0,1.67e-06
72320,0.15381,0.0,1.67e-06
72340,0.15512,0.0,1.67e-06
72360,0.15128,0.0,1.67e-06
72380,0.16201,0.0,1.67e-06
72400,0.15337,0.0,1.67e-06
72420,0.1636,0.0,1.66e-06
72440,0.15447,0.0,1.66e-06
72460,0.14662,0.0,1.66e-06
72480,0.15667,0.0,1.66e-06
72500,0.15846,0.0,1.66e-06
72520,0.14988,0.0,1.66e-06
72540,0.15491,0.0,1.66e-06
72560,0.14896,0.0,1.66e-06
72580,0.15528,0.0,1.66e-06
72600,0.14967,0.0,1.66e-06
72620,0.15419,0.0,1.66e-06
72640,0.15776,0.0,1.66e-06
72660,0.16616,0.0,1.66e-06
72680,0.16212,0.0,1.66e-06
72700,0.14463,0.0,1.66e-06
72720,0.15946,0.0,1.66e-06
72740,0.15128,0.0,1.65e-06
72760,0.16648,0.0,1.65e-06
72780,0.15256,0.0,1.65e-06
72800,0.16687,0.0,1.65e-06
72820,0.16691,0.0,1.65e-06
72840,0.16294,0.0,1.65e-06
72860,0.15171,0.0,1.65e-06
72880,0.14946,0.0,1.65e-06
72900,0.16344,0.0,1.65e-06
72920,0.16048,0.0,1.65e-06
72940,0.1496,0.0,1.65e-06
72960,0.15015,0.0,1.65e-06
72980,0.15376,0.0,1.65e-06
73000,0.14596,0.0,1.65e-06
73020,0.15035,0.0,1.65e-06
73040,0.15439,0.0,1.64e-06
73060,0.15798,0.0,1.64e-06
73080,0.17208,0.0,1.64e-06
73100,0.15316,0.0,1.64e-06
73120,0.16114,0.0,1.64e-06
73140,0.15142,0.0,1.64e-06
73160,0.16145,0.0,1.64e-06
73180,0.16792,0.0,1.64e-06
73200,0.15299,0.0,1.64e-06
73220,0.1695,0.0,1.64e-06
73240,0.14735,0.0,1.64e-06
73260,0.15378,0.0,1.64e-06
73280,0.1539,0.0,1.64e-06
73300,0.15401,0.0,1.64e-06
73320,0.14465,0.0,1.64e-06
73340,0.16196,0.0,1.63e-06
73360,0.16722,0.0,1.63e-06
73380,0.15284,0.0,1.63e-06
73400,0.15906,0.0,1.63e-06
73420,0.16619,0.0,1.63e-06
73440,0.14713,0.0,1.63e-06
73460,0.15037,0.0,1.63e-06
73480,0.1497,0.0,1.63e-06
73500,0.1585,0.0,1.63e-06
73520,0.15674,0.0,1.63e-06
73540,0.14424,0.0,1.63e-06
73560,0.15536,0.0,1.63e-06
73580,0.16324,0.0,1.63e-06
73600,0.14637,0.0,1.63e-06
73620,0.15325,0.0,1.63e-06
73640,0.14962,0.0,1.63e-06
73660,0.1555,0.0,1.62e-06
73680,0.15483,0.0,1.62e-06
73700,0.15897,0.0,1.62e-06
73720,0.14913,0.0,1.62e-06
73740,0.16731,0.0,1.62e-06
73760,0.16572,0.0,1.62e-06
73780,0.15485,0.0,1.62e-06
73800,0.14841,0.0,1.62e-06
73820,0.14944,0.0,1.62e-06
73840,0.15964,0.0,1.62e-06
73860,0.16238,0.0,1.62e-06
73880,0.15032,0.0,1.62e-06
73900,0.15622,0.0,1.62e-06
73920,0.1444,0.0,1.62e-06
73940,0.14985,0.0,1.62e-06
73960,0.15167,0.0,1.61e-06
73980,0.14985,0.0,1.61e-06
74000,0.15464,0.0,1.61e-06
74020,0.16501,0.0,1.61e-06
74040,0.1713,0.0,1.61e-06
